Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain
12210,41,1,351,29,Kona Electric,2019,132.0,108.0,120.0,"","","",Auto,e-motor,150 kW electric motor,"","150 kW electric motor;
180 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated,258,"","","",""
12106,9,1,351,29,Nexo,2019,59.0,54.0,57.0,"","","",Auto,SI,95 kw electric motor,"","95 kw electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
12107,9,1,351,29,Nexo Blue,2019,65.0,58.0,61.0,"","","",Auto,SI,95 kw electric motor,"","95 kw electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
12139,45,9,351,27,Sonata Hybrid,2019,"","","",39.0,44.0,41.0,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12140,45,9,351,27,Sonata Hybrid SE,2019,"","","",40.0,46.0,42.0,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12203,35,1,385,29,F-Pace,2019,"","","",26.0,33.0,29.0,Auto,CI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
12103,41,1,385,29,I-PACE,2019,80.0,72.0,76.0,"","","",Auto,e-motor,147 kW electric motor,"","147 kW electric motor;
223 Ah battery",Jaguar,http://www.jaguarusa.com/index.html,SUV,ELEC,Electric,Dedicated,239,"","","",""
12204,35,1,385,27,XE,2019,"","","",32.0,42.0,36.0,Auto,CI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),Dedicated,"","","","",""
12205,35,1,385,27,XE AWD,2019,"","","",30.0,40.0,34.0,Auto,CI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),Dedicated,"","","","",""
12206,35,1,385,27,XF,2019,"","","",31.0,42.0,35.0,Auto,CI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),Dedicated,"","","","",""
12207,35,1,385,27,XF AWD,2019,"","","",30.0,40.0,34.0,Auto,CI,2.0L,4,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,BD,Biodiesel (B20),Dedicated,"","","","",""
12141,45,9,275,29,Wrangler 4x4,2019,"","","",23.0,25.0,24.0,Auto,SI,2.4L,4,2.4L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12142,45,9,275,29,Wrangler Unlimited 4x4,2019,"","","",22.0,24.0,22.0,Auto,SI,2.4L,4,2.4L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12400,57,9,424,27,Revero,2019,60.0,"","",19.0,21.0,20.0,Auto,SI,2.0L,4,"2.0L I4;
150 kW electric motors (x2)",Karma,"",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,37,"",Non-Blended,"",""
12080,45,9,361,27,Niro,2019,"","","",51.0,46.0,49.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12104,41,1,361,27,Niro Electric,2019,123.0,102.0,112.0,"","","",Auto,e-motor,150 kW electric motor,"","150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,239,"","","",""
12081,45,9,361,27,Niro FE,2019,"","","",52.0,49.0,50.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12166,57,9,361,27,Niro Plug-in Hybrid,2019,"","",105.0,48.0,44.0,46.0,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,"",Blended,"",""
12082,45,9,361,27,Niro Touring,2019,"","","",46.0,40.0,43.0,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12083,45,9,361,27,Optima Hybrid,2019,"","","",39.0,45.0,41.0,Auto,SI,2.0L,4,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12090,57,9,361,27,Optima Plug-In Hybrid,2019,"","",103.0,38.0,43.0,40.0,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,"",Blended,"",""
12221,41,1,361,27,Soul,2019,124.0,93.0,108.0,"","","",Auto,e-motor,81 kW electric motor,"","81 kW electric motor;
80 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,111,"","","",""
12099,35,1,387,29,Range Rover Discovery,2019,"","","",21.0,26.0,23.0,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
12098,35,1,387,29,Range Rover Sport,2019,"","","",22.0,28.0,24.0,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
12403,45,1,387,29,Range Rover Sport MHEV,2019,"","","",19.0,25.0,21.0,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
12097,35,1,387,29,Range Rover SVA,2019,"","","",22.0,28.0,24.0,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
12208,35,1,387,29,Range Rover Velar,2019,"","","",26.0,30.0,28.0,Auto,CI,2.0L,4,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
12146,45,9,243,27,ES 300h,2019,"","","",43.0,45.0,44.0,Auto,SI,2.5L,4,2.5L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12143,45,9,243,27,LC 500h,2019,"","","",27.0,35.0,30.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12144,45,9,243,27,LS 500h,2019,"","","",25.0,33.0,28.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12145,45,9,243,27,LS 500h AWD,2019,"","","",23.0,31.0,26.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12056,45,9,243,29,NX 300h AWD,2019,"","","",33.0,30.0,31.0,Auto,SI,2.5L,4,2.5L I4,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12084,45,9,243,29,RX 450h AWD,2019,"","","",31.0,28.0,30.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12147,45,9,243,29,RX 450h L AWD,2019,"","","",29.0,28.0,29.0,Auto,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12189,45,1,243,27,UX 250h,2019,"","","",43.0,42.0,42.0,Auto,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
12190,45,1,243,27,UX 250h AWD,2019,"","","",41.0,38.0,39.0,Auto,SI,2.0L,4,2.0L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
12148,45,9,227,27,MKZ Hybrid FWD,2019,"","","",42.0,39.0,41.0,Auto,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12149,45,9,239,27,AMG CLS53 4MATIC+,2019,"","","",21.0,27.0,23.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12150,45,9,239,27,AMG E53 4MATIC+,2019,"","","",21.0,28.0,24.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12152,45,9,239,27,AMG E53 4MATIC+ (Convertible),2019,"","","",20.0,26.0,23.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12151,45,9,239,27,AMG E53 4MATIC+ (Coupe),2019,"","","",21.0,28.0,23.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12230,45,9,239,27,AMG GT 53 4MATIC+,2019,"","","",19.0,24.0,21.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12122,11,1,239,27,CLA 250 4Matic,2019,17.0,24.0,20.0,24.0,32.0,27.0,Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
12153,45,9,239,27,CLS 450,2019,"","","",24.0,31.0,26.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12154,45,9,239,27,CLS 450 4MATIC,2019,"","","",23.0,30.0,26.0,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12123,11,5,239,29,GLA 250 4matic,2019,17.0,23.0,19.0,23.0,31.0,26.0,Auto,SI,2.0,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12167,57,1,239,29,GLC 350e 4MATIC,2019,"","",56.0,24.0,27.0,25.0,Auto,SI,2.0L ,4,"2.0L I4;
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,10,"",Blended,"",""
12401,57,9,239,29,S 560e,2019,64.0,"","",21.0,26.0,23.0,Auto,SI,3.0L,4,"3.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,"",Blended,"",""
12054,57,9,425,27,Cooper SE Countryman ALL4,2019,"","",65.0,28.0,27.0,27.0,Auto,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,"",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,12,"",Blended,"",""
12168,57,9,263,29,Outlander PHEV,2019,"","",74.0,25.0,26.0,25.0,Auto,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,"",Blended,"",""
12124,11,5,217,25,Frontier 2WD FFV,2019,11.0,16.0,13.0,16.0,22.0,18.0,Auto,SI,4.0L,6,4.0L V6,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12125,11,5,217,25,Frontier 4WD FFV,2019,11.0,14.0,12.0,15.0,21.0,17.0,Auto,SI,4.0L,6,4.0L V6,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12075,41,9,217,27,Leaf (40 kWh battery pack),2019,124.0,99.0,112.0,"","","",Auto,e-motor,110 kW electric motor,"","110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric,150,"","","",""
12222,41,1,217,27,Leaf (62 kWh battery pack),2019,118.0,97.0,108.0,"","","",Auto,e-motor,160 kW electric motor,"","160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,226,"","","",""
12223,41,1,217,27,Leaf SV/SL (62 kWh battery pack),2019,114.0,94.0,104.0,"","","",Auto,e-motor,160 kW electric motor,"","160 kW electric motor;
176 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,215,"","","",""
12085,45,9,217,29,Rogue AWD Hybrid,2019,"","","",31.0,34.0,33.0,Auto,SI,2.0L,4,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12086,45,9,217,29,Rogue FWD Hybrid,2019,"","","",33.0,35.0,34.0,Auto,SI,2.0L,4,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12402,57,9,391,29,Cayenne e-Hybrid,2019,46.0,"","",20.0,22.0,21.0,Auto,SI,3.0L ,6,"3.0L V6;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,13,"",Blended,"",""
12236,57,9,391,27,Panamera 4 e-Hybrid,2019,"","",51.0,21.0,24.0,23.0,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12238,57,9,391,27,Panamera 4 e-Hybrid Executive,2019,"","",51.0,21.0,24.0,23.0,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12237,57,9,391,27,Panamera 4 e-Hybrid ST,2019,"","",51.0,21.0,24.0,23.0,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12240,57,9,391,27,Panamera Turbo S e-Hybrid,2019,"","",48.0,19.0,22.0,20.0,Auto,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12239,57,9,391,27,Panamera Turbo S e-Hybrid Executive,2019,"","",48.0,19.0,22.0,20.0,Auto,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12241,57,9,391,27,Panamera Turbo S e-Hybrid ST,2019,"","",48.0,19.0,22.0,20.0,Auto,SI,4.0L,8,"4.0L V8;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,14,"",Non-Blended,"",""
12069,45,9,349,25,1500 2WD,2019,"","","",17.0,23.0,19.0,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12155,45,9,349,25,1500 2WD,2019,"","","",20.0,25.0,22.0,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12156,45,9,349,25,1500 4WD,2019,"","","",19.0,24.0,21.0,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12070,45,9,349,25,1500 4WD,2019,"","","",17.0,22.0,19.0,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12064,11,5,349,25,1500 Classic 2WD,2019,12.0,17.0,14.0,17.0,25.0,20.0,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12065,11,5,349,25,1500 Classic 4WD,2019,11.0,16.0,13.0,16.0,23.0,19.0,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12232,45,9,349,25,1500 HFE 2WD,2019,"","","",20.0,26.0,23.0,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12172,41,1,381,27,EQ fortwo convertible,2019,112.0,91.0,102.0,"","","",Auto,e-motor,60 kW electric motor,"","60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,57,"","","",""
12171,41,1,381,27,EQ fortwo coupe,2019,124.0,94.0,108.0,"","","",Auto,e-motor,60 kW electric motor,"","60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,58,"","","",""
12212,57,1,383,29,Crosstrek Hybrid AWD,2019,"","",90.0,36.0,35.0,35.0,Auto,"",2.0L,4,"2.0L I4;
88 kW electric motor",Subaru,http://www.subaru.com/,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,17,"",Blended,"",""
12181,41,1,237,27,Model 3 Long Range,2019,136.0,123.0,130.0,"","","",Auto,e-motor,211 kW electric motor,"","211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,310,"","","",""
12182,41,1,237,27,Model 3 Long Range AWD,2019,120.0,112.0,116.0,"","","",Auto,e-motor,147 kW and 188 kW electric motor,"","147 kW and 188 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,310,"","","",""
12179,41,1,237,27,Model 3 Long Range AWD Performance,2019,120.0,112.0,116.0,"","","",Auto,e-motor,147 kW and 211 kW electric motor,"","147 kW and 211 kW electric motors;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,310,"","","",""
12180,41,1,237,27,Model 3 Mid Range,2019,128.0,117.0,123.0,"","","",Auto,e-motor,202 kW electric motor,"","202 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,264,"","","",""
12250,41,1,237,27,Model 3 Standard Range,2019,138.0,124.0,131.0,"","","",Auto,e-motor,211 kW electric motor,"","211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,220,"","","",""
12251,41,1,237,27,Model 3 Standard Range Plus,2019,140.0,124.0,133.0,"","","",Auto,e-motor,211 kW electric motor,"","211 kW electric motor;
230 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,240,"","","",""
12177,41,1,237,27,Model S 100D,2019,101.0,102.0,102.0,"","","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2);
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,335,"","","",""
12178,41,1,237,27,Model S 75D,2019,102.0,105.0,103.0,"","","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2);
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,259,"","","",""
12249,41,1,237,27,Model S Long Range,2019,115.0,107.0,111.0,"","","",Auto,e-motor,193 kW and 205 kW electric motor,"","193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,370,"","","",""
12176,41,1,237,27,Model S P100D,2019,92.0,105.0,98.0,"","","",Auto,e-motor,193 kW and 375 kW electric motor,"","193 kW and 375 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,315,"","","",""
12248,41,1,237,27,"Model S Performance (19"" Wheels)",2019,104.0,104.0,104.0,"","","",Auto,e-motor,193 kW and 205 kW electric motor,"","193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,345,"","","",""
12258,41,1,237,27,Model S Standard Range,2019,113.0,105.0,109.0,"","","",Auto,e-motor,193 kW and 205 kW electric motor,"","193 kW and 205 kW electric motor;
245 Ah battery",Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,285,"","","",""
12174,41,1,237,29,Model X 100D,2019,86.0,89.0,87.0,"","","",Auto,e-motor,193 kW and 193 kW electric motor,"","193 kW kW electric motor (X2);
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,295,"","","",""
12173,41,1,237,29,Model X 75D,2019,91.0,95.0,93.0,"","","",Auto,e-motor,193 kW electric motor (X2),"","193 kW electric motor (X2);
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,238,"","","",""
12256,41,1,237,29,Model X Long Range,2019,99.0,93.0,96.0,"","","",Auto,e-motor,"193, 205, 375 kW electric motor","","193, 205, and 375 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,325,"","","",""
12175,41,1,237,29,Model X P100D,2019,83.0,89.0,85.0,"","","",Auto,e-motor,193 kW and 375 kW electric motor,"","193 kW and 375 kW electric motor;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,289,"","","",""
12257,41,1,237,29,"Model X Performance (22"" Wheels)",2019,80.0,77.0,79.0,"","","",Auto,e-motor,"193, 205, 375 kW electric motor","","193, 205, and 375 kW electric motors;
250 Ah battery",Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,270,"","","",""
12050,45,9,221,27,Avalon Hybrid,2019,"","","",43.0,43.0,43.0,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12051,45,9,221,27,Avalon Hybrid XLE,2019,"","","",43.0,44.0,44.0,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12157,45,9,221,27,Camry Hybrid LE,2019,"","","",51.0,53.0,52.0,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12158,45,9,221,27,Camry Hybrid XLE/SE,2019,"","","",44.0,47.0,46.0,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12159,45,9,221,27,Highlander Hybrid AWD,2019,"","","",29.0,27.0,28.0,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12160,45,9,221,27,Highlander Hybrid AWD LE Plus,2019,"","","",30.0,28.0,29.0,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12108,9,1,221,27,Mirai,2019,67.0,67.0,67.0,"","","",Auto,SI,113 kW electric motor,"","113 kW electric motor;
245 V Nickel-Metal Hydride battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
12191,45,9,221,27,Prius,2019,"","","",54.0,50.0,52.0,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12192,45,9,221,27,Prius AWD,2019,"","","",52.0,48.0,50.0,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12161,45,9,221,27,Prius c,2019,"","","",48.0,43.0,46.0,Auto,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12193,45,9,221,27,Prius Eco,2019,"","","",58.0,53.0,56.0,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12195,57,1,221,27,Prius Prime,2019,"","",133.0,55.0,53.0,54.0,Auto,"",1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,"",Blended,"",""
12233,45,9,221,29,RAV4 Hybrid AWD,2019,"","","",41.0,38.0,40.0,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,"","","","",""
12126,11,5,221,25,Tundra 4WD FFV,2019,9.0,12.0,10.0,13.0,17.0,15.0,Auto,SI,5.7L,8,5.7L V8,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
12105,41,1,347,27,e-Golf,2019,126.0,111.0,119.0,"","","",Auto,e-motor,100 kW electric motor,"","100 kW electric motor;
111 Ah battery",Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,Dedicated,125,"","","",""
12242,57,9,395,27,S60 AWD,2019,"","",74.0,29.0,34.0,31.0,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,"",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,"",Blended,"",""
12071,57,9,395,27,S90 AWD,2019,"","",71.0,26.0,33.0,29.0,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,"",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,"",Blended,"",""
12072,57,9,395,29,XC60 AWD,2019,"","",58.0,25.0,28.0,26.0,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,"",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,"",Blended,"",""
12073,57,9,395,29,XC90 AWD,2019,"","",58.0,24.0,27.0,25.0,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,"",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,"",Blended,"",""
