Category,Model,Model Year,Manufacturer,Fuel,All-Electric Range,PHEV Total Range,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Transmission Make,Engine Type,Engine Size,Engine Cylinder Count,Number of Passengers,Heavy-Duty Power System,Notes,Drivetrain
Tractor,LION8T - Class 8,,Lion Electric,Electric,,,,,,,,,Automatic,"",,,,"",Meritor 2-Speed e-axle,"According to manufacturer: Class 8, 82,000 GVWR; up  to 653 kWh battery and 260 miles range",
School Bus,LIONA,,Lion Electric,Electric,,,,,,,,,Automatic,"",,,,24,Dana TM4 SUMO LD1200 160 kW (215 HP),According to manufacturer: 84 kWh or 168 kWh battery for up to 150 miles range,
School Bus,LIONC,,Lion Electric,Electric,,,,,,,,,Automatic,"",,,,77,Dana TM4 SUMO MD 250 kW (335 HP),"According to manufacturer: Available with 126, 168, or 210 kWh battery for up to 155 miles range ",
School Bus,LIOND,,Lion Electric,Electric,,,,,,,,,Automatic,"",,,,83,Dana TM4 SUMO MD 250 kW (335 HP),"According to manufacturer: Available with 126, 168, or 210 kWh battery for up to 155 miles range",
Passenger Van/Shuttle Bus,LIONM,,Lion Electric,Electric,,,,,,,,,Automatic,"",,,,24,Dana TM4 SUMO LD1200 160 kW (215 HP),According to manufacturer: 80 kWh or 160 kWh battery for up to 150 miles range,
Tractor,Anthem - Class 8,,Mack,CNG - Compressed Natural Gas|LNG - Liquified Natural Gas,,,,,,,,,"",Eaton,,,,"",Cummins Westport ISX12N 11.9L Near Zero,"",
Refuse,LR,,Mack,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,"",Cummins Westport L9N 8.9L Near Zero,"According to manufacturer: Available in Front-, Side-, and Rear-Loader models",
Refuse,LR,,Mack,Electric,,,,,,,,,"",Mack Powershift 2-speed ,,,,"","","According to manufacturer: 66,000 GVWR; 2 AC motors with 400kW (536 hp) total peak power; 4 NMC lithium-ion batteries, 600V and 376 kWh total battery capacity, with up to 150-kW fast charge capability
",
Vocational/Cab Chassis,TerraPro Cab Over,,Mack,CNG - Compressed Natural Gas|LNG - Liquified Natural Gas,,,,,,,,,"","Allison, Eaton, mDRIVE HD/XHD, Maxitorque ES",,,,"",Cummins Westport L9N 8.9L Near Zero,"",
Refuse,TerraPro Cab Over,,Mack,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Eaton, mDRIVE HD/XHD, Maxitorque ES",,,,"",Cummins Westport L9N 8.9L Near Zero,According to manufacturer: Available in Front- and Rear-Loader models,
Transit Bus,D4000 Commuter Coach,,MCI,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,49,Cummins Westport ISX12N 11.9L Near Zero,"",
Transit Bus,D4000 Hybrid Commuter Coach - Class 8,,MCI,Diesel/Hybrid Electric,,,,,,,,,Automatic,Allision,,,,49,Cummins ISL 9L|Allison Transmission Ep50 Electric Drive Propulsion System|Allison Transmission hybrid drive,"",
Transit Bus,D4500 Commuter Coach,,MCI,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,57,Cummins Westport ISX12N 11.9L Near Zero,"",
Transit Bus,D4500 Hybrid Commuter Coach - Class 8,,MCI,Diesel/Hybrid Electric,,,,,,,,,Automatic,Allision,,,,57,Cummins ISL 9L|Allison Transmission hybrid drive|Allison Transmission Ep50 Electric Drive Propulsion System,"",
Transit Bus,D45 CRT LE CHARGE - Class 8,,MCI,Electric,,,,,,,,,Automatic,"",,,,54,Siemens 260kW electric motor,According to manufacturer: Siemens 260kW electric motor and 63Ah (up to 389kWh) NMC battery; up to 170 miles range,
Transit Bus,J4500e CHARGE - Class 8,,MCI,Electric,,,,,,,,,Automatic,"",,,,56,Siemens 260kW electric motor,According to manufacturer: 63Ah (up to 544kWh) NMC battery; 170 to 230+ miles range,
Refuse,"Front Loaders: Meridian, Atlantic, Contendor - Class 8",,McNeilus,CNG - Compressed Natural Gas,,,,,,,,,"","Eaton, Allison",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport ISX12N 11.9L Near Zero,"",
Refuse,"Rear Loader: Standard, Heavy Duty, Extra Compaction,Tag Axle, Split Body, M2 - Class 8",,McNeilus,CNG - Compressed Natural Gas,,,,,,,,,"","Eaton, Allison",,,,"",Cummins Westport ISX12N 11.9L Near Zero|Cummins Westport L9N 8.9L Near Zero,"",
Refuse,"Side Loader: AutoReach, Manual/Automated, Zero Radius - Class 8",,McNeilus,CNG - Compressed Natural Gas,,,,,,,,,"","Eaton, Allison",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport ISX12N 11.9L Near Zero,"",
Vocational/Cab Chassis,"Standard, Bridgemaster, Oshkosh S-Series - Class 8",,McNeilus,CNG - Compressed Natural Gas,,,,,,,,,"","Eaton, Allison",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport ISX12N 11.9L Near Zero,"",
Step Van,(various models),,Morgan-Olson,Electric,,,,,,,,,Automatic,"",,,,"","",According to manufacturer: Various platforms available; contact Morgan-Olson,
Transit Bus,Xcelsior 35',,New Flyer,CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Voith, ZF",,,,33,Cummins ISB6.7|BAE Systems HybriDrive®|Allison Transmission hybrid drive,"",
Transit Bus,Xcelsior 35',,New Flyer,CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Voith, ZF",,,,32,Cummins Westport L9N 8.9L Near Zero,"",
Transit Bus,Xcelsior 40',,New Flyer,Diesel/Hybrid Electric,,,,,,,,,"","Allison, Voith, ZF",,,,43,Cummins ISB6.7|Allison Transmission hybrid drive|BAE Systems HybriDrive®,"",
Transit Bus,Xcelsior 40',,New Flyer,CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Voith, ZF",,,,40,Cummins Westport L9N 8.9L Near Zero,"",
Transit Bus,Xcelsior 60',,New Flyer,Diesel/Hybrid Electric,,,,,,,,,"","Allison, Voith, ZF",,,,62,Cummins ISL 9L|BAE Systems HybriDrive®|Allison Transmission hybrid drive,"",
Transit Bus,Xcelsior 60',,New Flyer,CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Voith, ZF",,,,62,Cummins Westport L9N 8.9L Near Zero,"",
Transit Bus,Xcelsior CHARGE 35',,New Flyer,Electric,,,,,,,,,"",Siemens,,,,32,Siemens  ELFA3 Electric Drive System 160kW,"According to manufacturer: 350kWh or 440kWh battery storage; 179-220 miles range
",
Transit Bus,Xcelsior CHARGE 40',,New Flyer,Electric,,,,,,,,,"","",,,,40,Siemens  ELFA3 Electric Drive System 180kW,"According to manufacturer: 350-525kWh battery  storage; 174-251 miles range
",
Transit Bus,Xcelsior CHARGE 60',,New Flyer,Electric,,,,,,,,,"","",,,,61,Siemens  ELFA3 Electric Drive System 320kW,"According to manufacturer: Available with ZF AVE130 In-wheel motor center drive axle; 525kWh battery storage; 153 miles range
",
Transit Bus,Xcelsior CHARGE H2 40',,New Flyer,Hydrogen Fuel Cell,,,,,,,,,"","",,,,40,Siemens  ELFA2 Electric Drive System 160kW,"",
Transit Bus,Xcelsior CHARGE H2 60',,New Flyer,Hydrogen Fuel Cell,,,,,,,,,"","",,,,52,Siemens  ELFA2 Electric Drive System 320kW,Also available with the ZF AVE130 In-Wheel Motor Center Drive Axle,
Street Sweeper,Osprey II sweeper,,Nitehawk,Propane - Bi-fuel,,,,,,,,,"","",,,,"",GMC 6.0L V8,This is a bifuel vehicle based on the GMC 2500HD chassis.,
Street Sweeper,Osprey II sweeper,,Nitehawk,Ethanol (E85),,,,,,,,,"","",,,,"",Ford 6.2L V8,This is a flex fuel vehicle based on the Ford F-250 chassis,
Street Sweeper,Raptor II sweeper,,Nitehawk,CNG - Compressed Natural Gas|Propane - Bi-fuel,,,,,,,,,"","",,,,"",GMC 6.0L V8,"Based on the Isuzu NPR chassis. The propane version is bifuel, whereas the CNG version is dedicated.",
Transit Bus,LFS Artic HEV - Class 8,,Nova Bus,Diesel/Hybrid Electric,,,,,,,,,"","Allison, BAE",,,,62,Cummins ISL 9L|BAE Systems HDS300|Allison Transmission H 50 EP,Total capacity 112 passengers.,
Transit Bus,LFS CNG - Class 8,,Nova Bus,CNG - Compressed Natural Gas,,,,,,,,,"","ZF, Allison, Voith",,,,41,Cummins Westport L9N 8.9L Near Zero,Total capacity 75 passengers.,
Transit Bus,LFSe,,Nova Bus,Electric,,,,,,,,,"","",,,,41,Dana TM4 SUMO HD electric powertrain 230 kW / 2700 Nm,Total capacity 71 passengers.,
Transit Bus,LFSe+,,Nova Bus,Electric,,,,,,,,,"","",,,,41,BAE Systems HDS200,According to manufacturer: Up to 564 kWh battery storage; total capacity 68 passengers.,
Transit Bus,LFS HEV - Class 8,,Nova Bus,Diesel/Hybrid Electric,,,,,,,,,"","Allison, BAE",,,,41,Cummins ISB6.7,Total capacity 80 passengers.,
Vocational/Cab Chassis,E1 Cutaway Chassis,,Optimal-EV,Electric,,,,,,,,,Automatic,"",,,,"",Optimal-EV 280 kW rear-mounted motor,"According to manufacturer: Ford E450 platform; 113kW, 326 V, liquid-cooled Proterra battery; <8 hr Level 2 charge, <2 hr fast charge; 125+ miles range",
Passenger Van/Shuttle Bus,S1 LF Low Floor,,Optimal-EV,Electric,,,,,,,,,Automatic,"",,,,Up to 22,Optimal-EV 280 kW rear-mounted motor,"According to manufacturer: Ford E450 platform; 113kW, 326 V, liquid-cooled Proterra battery; <8 hr Level 2 charge, <2 hr fast charge; 125+ miles range",
Tractor,T Series terminal,,Orange EV,Electric,,,,,,,,,"","",,,,"","","According to manufacturer: On or off road; 81,000 GCWR; regenerative braking; up to 25mph and 24 hrs w/o charge; off- and on-board charging ",
Vocational/Cab Chassis,220EV - Class 6,,Peterbilt,Electric,,,,,,,,,Automatic,"",,,,"",Dana TM4 SUMO MD HV2600 250kW,"According to manufacturer: 154kW (207hp) continuous power rating with 265kW peak power. 141 kWh battery storage capacity with estimated 100 mile range, or 282 kWh battery storage capacity with 200 mile estimated range. ",
Vocational/Cab Chassis,220EV - Class 7,,Peterbilt,Electric,,,,,,,,,Automatic,"",,,,"",Dana TM4 SUMO MD HV3500 350kW,"According to manufacturer: 259kW (347hp) continuous power rating with 350kW peak power. 141 kWh battery storage capacity with estimated 100 mile range, or 282 kWh battery storage capacity with 200 mile estimated range. ",
Vocational/Cab Chassis,520,,Peterbilt,CNG - Compressed Natural Gas,,,,,,,,,"","Allison, Eaton Manual",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport ISX12N 11.9L Near Zero,"",
Refuse,520EV - Class 8,,Peterbilt,Electric,,,,,,,,,Automatic,"",,,,"",Meritor 14Xe e-axles,"According to manufacturer: Meritor 14Xe e-axles available in 400kW (536hp) power rating; 400kWh battery storage capacity; Range of 80-100 miles including 1,100 bin cycles when used with an automated side loader or 130 compactor cycles with a rear loader refuse body. AC and DC fast charging. ",
Vocational/Cab Chassis,535 - Class 5,,Peterbilt,CNG - Compressed Natural Gas|LNG - Liquified Natural Gas,,,,,,,,,Automatic|Manual,"Allison, Eaton Manual",,,,"",Cummins Westport B6.7N Near Zero,"",
Vocational/Cab Chassis,536 - Class 6,,Peterbilt,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,Automatic|Manual,"Allison, Eaton Manual",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport B6.7N Near Zero,"",
Vocational/Cab Chassis,537 - Class 7,,Peterbilt,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,Manual|Automatic,"Allison, Eaton Manual",,,,"",Cummins Westport B6.7N Near Zero|Cummins Westport L9N 8.9L Near Zero,"",
Vocational/Cab Chassis,548 - Class 8,,Peterbilt,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,Manual|Automatic,"Allison, Eaton Manual",,,,"",Cummins Westport B6.7N Near Zero|Cummins Westport L9N 8.9L Near Zero,"",
TractorVocational/Cab Chassis,567 - Class 8,,Peterbilt,LNG - Liquified Natural Gas|CNG - Compressed Natural Gas,,,,,,,,,Automatic|Manual,"Eaton Automated, Allison, Eaton Manual",,,,"",Cummins Westport L9N 8.9L Near Zero|Cummins Westport ISX12N 11.9L Near Zero,"",
Vocational/Cab ChassisTractor,579,,Peterbilt,CNG - Compressed Natural Gas|LNG - Liquified Natural Gas,,,,,,,,,Automatic|Manual,"Eaton Automated, Allison, Eaton Manual",,,,"",Cummins Westport ISX12N 11.9L Near Zero,"",
Tractor,579EV - Class 8,,Peterbilt,Electric,,,,,,,,,Automatic,"",,,,"",Meritor 14Xe e-axles,According to manufacturer: Meritor 14Xe e-axles available in 400kW (536hp) continuous power rating with 500kW (670hp) peak power; 400kWh battery storage capacity; estimated 150 miles range.,
Transit Bus,ZX5 35-Foot Bus - Class 8,,Proterra,Electric,,,,,,,,,"","",,,,29,Proterra ProDrive™ 250kW permanent magnet motor|Proterra Dual independent 205kW motors,According to manufacturer: 338HP peak; 220 kWh battery storage; up to 125 miles range,
Transit Bus,ZX5+ 35-Foot Bus - Class 8,,Proterra,Electric,,,,,,,,,"","",,,,29,Proterra ProDrive™ 250kW permanent magnet motor|Proterra Dual independent 205kW motors,According to manufacturer: 550HP peak; 440 kWh battery storage; up to 240 miles range,
Transit Bus,ZX5 40-Foot Bus - Class 8,,Proterra,Electric,,,,,,,,,"","",,,,40,Proterra Dual independent 205kW motors|Proterra ProDrive™ 250kW permanent magnet motor,According to manufacturer: 338HP peak; 220 kWh battery storage; up to 120 miles range,
Transit Bus,ZX5+ 40-Foot Bus - Class 8,,Proterra,Electric,,,,,,,,,"","",,,,40,Proterra ProDrive™ 250kW permanent magnet motor|Proterra Dual independent 205kW motors,According to manufacturer: 550HP peak; 440 kWh battery storage; up to 232 miles range,
Transit Bus,ZX5MAX 40-Foot Bus - Class 8,,Proterra,Electric,,,,,,,,,"","",,,,40,Proterra Dual independent 205kW motors|Proterra ProDrive™ 250kW permanent magnet motor,According to manufacturer: 550HP peak; 660 kWh battery storage; up to 329 miles range,
Pickup,2500/3500 HD,,RAM,Biodiesel (B20),,,,,,,,,"","",,,,"",Cummins ISB6.7,,
Vocational/Cab Chassis,3500/4500/5500,,RAM,Biodiesel (B20),,,,,,,,,"","",,,,"",Cummins ISB6.7,,
Street Sweeper,A7 Tornado sweeper - Class 6,,Schwarze Industries,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"","","",
Street Sweeper,A7 Zephyr sweeper - Class 6,,Schwarze Industries,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"","","",
Street Sweeper,M6 Avalanche,,Schwarze Industries,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"","","",
Passenger Van/Shuttle Bus,Allstar 22,,Starcraft,Electric,,,,,,,,,"","",,,,23,Phoenix Motorcars E200 (TM4) 240kW electric motor,According to manufacturer: Equipped with Phoenix Motorcars Phoenix E200 (TM4) 240kW electric motor; up to 90 miles range,
School Bus,E-Quest,,Starcraft,Electric,,,,,,,,,"","",,,,23,Phoenix Motorcars E200 (TM4) 240kW electric motor,According to manufacturer: Equipped with Phoenix Motorcars Phoenix E200 (TM4) 240kW electric motor; up to 150 miles range,
School Bus,E-Quest XL,,Starcraft,Electric,,,,,,,,,"","",,,,47 or 8 wheelchairs,"Motiv Power Systems EPIC 5, EPIC 6 250kW electric motor",According to manufacturer: 127 kWh battery; 100 miles range,
School Bus,Minotour - Class 4,,Thomas Built,CNG - Compressed Natural Gas|Propane,,,,,,,,,"","",,,,30,Freightliner Custom Chassis DriveForce 6.0L V8|GMC 6.0L V8,"",
Passenger Van/Shuttle Bus,Minotour Activity - Class 4,,Thomas Built,CNG - Compressed Natural Gas|Propane,,,,,,,,,"","",,,,30,GMC 6.0L V8|Freightliner Custom Chassis DriveForce 6.0L V8,"",
Passenger Van/Shuttle Bus,Saf-T-Liner C2 Activity,,Thomas Built,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,81,Cummins Westport B6.7N Near Zero,"",
School Bus,Saf-T-Liner C2 Jouley,,Thomas Built,Electric,,,,,,,,,Automatic,"",,,,81,"",According to manufacturer: 155 kWh battery; up to 120 miles range,
School Bus,Saf-T-Liner HDX - Class 8,,Thomas Built,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,90,Cummins Westport L9N 8.9L Near Zero,,
Passenger Van/Shuttle Bus,Saf-T-Liner HDX Activity - Class 8,,Thomas Built,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,90,Cummins Westport L9N 8.9L Near Zero,,
Passenger Van/Shuttle Bus,Transit-Liner C2,,Thomas Built,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,52,Cummins Westport B6.7N Near Zero,"",
Passenger Van/Shuttle Bus,Transit-Liner HDX,,Thomas Built,CNG - Compressed Natural Gas,,,,,,,,,"",Allison,,,,54,Cummins Westport L9N 8.9L Near Zero,"",
Tractor,Pro Spotter,,TICO,CNG - Compressed Natural Gas|LNG - Liquified Natural Gas,,,,,,,,,"","",,,,"",Cummins Westport B6.7N Near Zero,"",
Passenger Van/Shuttle Bus,Ford - Odyssey,,Turtle Top,Propane|CNG - Compressed Natural Gas,,,,,,,,,"","",,,,25,Ford 7.3L V8,"",
Passenger Van/Shuttle Bus,Ford - Odyssey XL,,Turtle Top,CNG - Compressed Natural Gas|Propane,,,,,,,,,"","",,,,36-49,Ford 7.3L V8,"",
Passenger Van/Shuttle Bus,Ford - Terra Transit,,Turtle Top,Electric,,,,,,,,,"","",,,,Up to 34,Motiv Power Systems 150kW electric motor,"",
Passenger Van/Shuttle Bus,Ford - Van Terra,,Turtle Top,CNG - Compressed Natural Gas|Propane,,,,,,,,,"","",,,,15-18,Ford 7.3L V8,"",
Passenger Van/Shuttle Bus,Ford - VT3,,Turtle Top,Propane|CNG - Compressed Natural Gas,,,,,,,,,"","",,,,17,"","",
Street Sweeper,500x,,TYMCO,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"",Cummins Westport L9N 8.9L Near Zero,,
Street Sweeper,600,,TYMCO,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"",Cummins Westport L9N 8.9L Near Zero,,
Street Sweeper,HSP,,TYMCO,CNG - Compressed Natural Gas,,,,,,,,,"","",,,,"",Cummins Westport L9N 8.9L Near Zero,"",
Step Van,(various models),,Utilimaster,Electric,,,,,,,,,Automatic,"",,,,"","",According to manufacturer: Various platforms available; contact Utilimaster,
Transit Bus,CX45E,,Van Hool,Electric,,,,,,,,,"","",,,,Up to 56,Siemens  ELFA2 Electric Drive System 360kW,According to manufacturer: 676 kWh battery storage; up to 195 miles range,
Tractor,VNR Electric - Class 8,,Volvo,Electric,,,,,,,,,"","",,,,"","","According to manufacturer: 340kW; 455hp; 4,051 lb-ft torgue; 264 kwh battery; Straight truck up to 150 mi; 4x2 Tractor up to 120 mi; 6x2 up to 120 mi; 80% Charging in 70 mins.
",
Step Van,C-Series,,Workhorse,Electric,,,,,,,,,Automatic,"",,,,"",Workhorse Dual Axial Flux Interior Permanent Magnet Motors,According to manufacturer: Up to 105 kWh battery and 150 miles range. ,
